"","Fecha_Recepcion","Regional","Ind_Covid","Codigo_Sede_Atiende_Op","Nombre_Sede_Atiende","Mes_Id","num_dia","Dia_semana","Ind_Atencion","num_pacientes","variable","value","total","partic"
"2673",2020-07-06,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",39.1167178346317,449,0.793286219081272
"2674",2020-07-06,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.296304080338,96,0.0291350531107739
"2675",2020-07-06,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.296304080338,1454,0.441274658573596
"2676",2020-07-06,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,2,"Lunes","S",58,"UrgenciasNocovidNorte",134.296304080338,1745,0.52959028831563
"2677",2020-07-06,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202007,2,"Lunes","S",11,"Ux_Norte",144.824158118325,299,0.0812941816204459
"2678",2020-07-06,"NORTE","S",122078,"Urgencias Altos del Prado",202007,2,"Lunes","S",106,"Ux_Norte",144.824158118325,3379,0.918705818379554
"2679",2020-07-06,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,2,"Lunes","S",31,"UrgenciasNocovidOccidente",44.2577433386733,1413,0.134328358208955
"2680",2020-07-06,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,2,"Lunes","S",228,"UrgenciasNocovidOccidente",44.2577433386733,7806,0.742085749595969
"2681",2020-07-06,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,2,"Lunes","S",62,"UrgenciasNocovidOccidente",44.2577433386733,1300,0.123585892195076
"2682",2020-07-06,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",67.5022635124364,112,0.0471777590564448
"2683",2020-07-06,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",67.5022635124364,1630,0.686604886267902
"2684",2020-07-06,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",67.5022635124364,632,0.266217354675653
"2685",2020-07-07,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,3,"Martes","S",59,"UrgenciasNocovidAntioquia",536.420990473785,2909,0.123724055801293
"2686",2020-07-07,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,3,"Martes","S",20,"UrgenciasNocovidAntioquia",536.420990473785,6059,0.257698196665533
"2687",2020-07-07,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,3,"Martes","S",30,"UrgenciasNocovidAntioquia",536.420990473785,8255,0.351097312010888
"2688",2020-07-07,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",536.420990473785,2013,0.0856158557332426
"2689",2020-07-07,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,3,"Martes","S",108,"UrgenciasNocovidAntioquia",536.420990473785,4276,0.181864579789044
"2690",2020-07-07,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",348.558397840793,180,0.0297029702970297
"2691",2020-07-07,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,3,"Martes","S",111,"Ux_Antioquia",348.558397840793,2728,0.45016501650165
"2692",2020-07-07,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,3,"Martes","S",107,"Ux_Antioquia",348.558397840793,3152,0.52013201320132
"2693",2020-07-07,"CENTRO","N",2278,"Salud Sura Calle 100",202007,3,"Martes","S",18,"UrgenciasNocovidCentro",4.90566865524934,964,1
"2694",2020-07-07,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",41.2608227958592,117,0.206713780918728
"2695",2020-07-07,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",41.2608227958592,449,0.793286219081272
"2696",2020-07-07,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",202007,3,"Martes","S",1,"UrgenciasNocovidNorte",134.693806291158,96,0.0291350531107739
"2697",2020-07-07,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.693806291158,1454,0.441274658573596
"2698",2020-07-07,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,3,"Martes","S",45,"UrgenciasNocovidNorte",134.693806291158,1745,0.52959028831563
"2699",2020-07-07,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202007,3,"Martes","S",2,"Ux_Norte",148.515114839147,299,0.0812941816204459
"2700",2020-07-07,"NORTE","S",122078,"Urgencias Altos del Prado",202007,3,"Martes","S",93,"Ux_Norte",148.515114839147,3379,0.918705818379554
"2701",2020-07-07,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,3,"Martes","S",30,"UrgenciasNocovidOccidente",45.4871250980809,1413,0.134328358208955
"2702",2020-07-07,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,3,"Martes","S",171,"UrgenciasNocovidOccidente",45.4871250980809,7806,0.742085749595969
"2703",2020-07-07,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,3,"Martes","S",62,"UrgenciasNocovidOccidente",45.4871250980809,1300,0.123585892195076
"2704",2020-07-07,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",67.9003358333782,112,0.0471777590564448
"2705",2020-07-07,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",67.9003358333782,1630,0.686604886267902
"2706",2020-07-07,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",67.9003358333782,632,0.266217354675653
"2707",2020-07-08,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,4,"Miercoles","S",79,"UrgenciasNocovidAntioquia",536.076159014789,2909,0.123724055801293
"2708",2020-07-08,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,4,"Miercoles","S",20,"UrgenciasNocovidAntioquia",536.076159014789,6059,0.257698196665533
"2709",2020-07-08,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,4,"Miercoles","S",21,"UrgenciasNocovidAntioquia",536.076159014789,8255,0.351097312010888
"2710",2020-07-08,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",536.076159014789,2013,0.0856158557332426
"2711",2020-07-08,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,4,"Miercoles","S",97,"UrgenciasNocovidAntioquia",536.076159014789,4276,0.181864579789044
"2712",2020-07-08,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",372.050121573383,180,0.0297029702970297
"2713",2020-07-08,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,4,"Miercoles","S",117,"Ux_Antioquia",372.050121573383,2728,0.45016501650165
"2714",2020-07-08,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,4,"Miercoles","S",104,"Ux_Antioquia",372.050121573383,3152,0.52013201320132
"2715",2020-07-08,"CENTRO","N",2278,"Salud Sura Calle 100",202007,4,"Miercoles","S",23,"UrgenciasNocovidCentro",2.68073628091738,964,1
"2716",2020-07-08,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",43.3287381489527,117,0.206713780918728
"2717",2020-07-08,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",43.3287381489527,449,0.793286219081272
"2718",2020-07-08,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",202007,4,"Miercoles","S",1,"UrgenciasNocovidNorte",134.691579069975,96,0.0291350531107739
"2719",2020-07-08,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.691579069975,1454,0.441274658573596
"2720",2020-07-08,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,4,"Miercoles","S",39,"UrgenciasNocovidNorte",134.691579069975,1745,0.52959028831563
"2721",2020-07-08,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202007,4,"Miercoles","S",10,"Ux_Norte",152.384967516939,299,0.0812941816204459
"2722",2020-07-08,"NORTE","S",122078,"Urgencias Altos del Prado",202007,4,"Miercoles","S",96,"Ux_Norte",152.384967516939,3379,0.918705818379554
"2723",2020-07-08,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,4,"Miercoles","S",33,"UrgenciasNocovidOccidente",46.7165068574885,1413,0.134328358208955
"2724",2020-07-08,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,4,"Miercoles","S",169,"UrgenciasNocovidOccidente",46.7165068574885,7806,0.742085749595969
"2725",2020-07-08,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,4,"Miercoles","S",48,"UrgenciasNocovidOccidente",46.7165068574885,1300,0.123585892195076
"2726",2020-07-08,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",68.3123367722903,112,0.0471777590564448
"2727",2020-07-08,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",68.3123367722903,1630,0.686604886267902
"2728",2020-07-08,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",NA,NA,NA,NA,NA,"Ux_occidente",68.3123367722903,632,0.266217354675653
"2729",2020-07-09,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,5,"Jueves","S",69,"UrgenciasNocovidAntioquia",535.760512875122,2909,0.123724055801293
"2730",2020-07-09,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,5,"Jueves","S",9,"UrgenciasNocovidAntioquia",535.760512875122,6059,0.257698196665533
"2731",2020-07-09,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,5,"Jueves","S",26,"UrgenciasNocovidAntioquia",535.760512875122,8255,0.351097312010888
"2732",2020-07-09,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",535.760512875122,2013,0.0856158557332426
"2733",2020-07-09,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,5,"Jueves","S",102,"UrgenciasNocovidAntioquia",535.760512875122,4276,0.181864579789044
"2734",2020-07-09,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",397.524188910506,180,0.0297029702970297
"2735",2020-07-09,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,5,"Jueves","S",126,"Ux_Antioquia",397.524188910506,2728,0.45016501650165
"2736",2020-07-09,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,5,"Jueves","S",112,"Ux_Antioquia",397.524188910506,3152,0.52013201320132
"2737",2020-07-09,"CENTRO","N",2278,"Salud Sura Calle 100",202007,5,"Jueves","S",27,"UrgenciasNocovidCentro",2.76273873595434,964,1
"2738",2020-07-09,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",46.1983096214601,117,0.206713780918728
"2739",2020-07-09,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",46.1983096214601,449,0.793286219081272
"2740",2020-07-09,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.916833896177,96,0.0291350531107739
"2741",2020-07-09,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.916833896177,1454,0.441274658573596
"2742",2020-07-09,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,5,"Jueves","S",57,"UrgenciasNocovidNorte",134.916833896177,1745,0.52959028831563
"2743",2020-07-09,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202007,5,"Jueves","S",3,"Ux_Norte",157.055569879728,299,0.0812941816204459
"2744",2020-07-09,"NORTE","S",122078,"Urgencias Altos del Prado",202007,5,"Jueves","S",77,"Ux_Norte",157.055569879728,3379,0.918705818379554
"2745",2020-07-09,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,5,"Jueves","S",33,"UrgenciasNocovidOccidente",46.7165068574885,1413,0.134328358208955
"2746",2020-07-09,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,5,"Jueves","S",201,"UrgenciasNocovidOccidente",46.7165068574885,7806,0.742085749595969
"2747",2020-07-09,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,5,"Jueves","S",21,"UrgenciasNocovidOccidente",46.7165068574885,1300,0.123585892195076
"2748",2020-07-09,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",71.0109169593578,112,0.0471777590564448
"2749",2020-07-09,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",NA,NA,NA,NA,NA,"Ux_occidente",71.0109169593578,1630,0.686604886267902
"2750",2020-07-09,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",202007,5,"Jueves","S",39,"Ux_occidente",71.0109169593578,632,0.266217354675653
"2751",2020-07-10,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,6,"Viernes","S",66,"UrgenciasNocovidAntioquia",535.694122145648,2909,0.123724055801293
"2752",2020-07-10,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,6,"Viernes","S",22,"UrgenciasNocovidAntioquia",535.694122145648,6059,0.257698196665533
"2753",2020-07-10,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,6,"Viernes","S",24,"UrgenciasNocovidAntioquia",535.694122145648,8255,0.351097312010888
"2754",2020-07-10,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",535.694122145648,2013,0.0856158557332426
"2755",2020-07-10,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,6,"Viernes","S",106,"UrgenciasNocovidAntioquia",535.694122145648,4276,0.181864579789044
"2756",2020-07-10,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",424.370850932077,180,0.0297029702970297
"2757",2020-07-10,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,6,"Viernes","S",106,"Ux_Antioquia",424.370850932077,2728,0.45016501650165
"2758",2020-07-10,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,6,"Viernes","S",97,"Ux_Antioquia",424.370850932077,3152,0.52013201320132
"2759",2020-07-10,"CENTRO","N",2278,"Salud Sura Calle 100",202007,6,"Viernes","S",21,"UrgenciasNocovidCentro",2.85118565155065,964,1
"2760",2020-07-10,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",49.0012702785823,117,0.206713780918728
"2761",2020-07-10,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",49.0012702785823,449,0.793286219081272
"2762",2020-07-10,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.941767724468,96,0.0291350531107739
"2763",2020-07-10,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.941767724468,1454,0.441274658573596
"2764",2020-07-10,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,6,"Viernes","S",49,"UrgenciasNocovidNorte",134.941767724468,1745,0.52959028831563
"2765",2020-07-10,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202007,6,"Viernes","S",4,"Ux_Norte",160.89409946905,299,0.0812941816204459
"2766",2020-07-10,"NORTE","S",122078,"Urgencias Altos del Prado",202007,6,"Viernes","S",66,"Ux_Norte",160.89409946905,3379,0.918705818379554
"2767",2020-07-10,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,6,"Viernes","S",32,"UrgenciasNocovidOccidente",47.9458886168961,1413,0.134328358208955
"2768",2020-07-10,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,6,"Viernes","S",136,"UrgenciasNocovidOccidente",47.9458886168961,7806,0.742085749595969
"2769",2020-07-10,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,6,"Viernes","S",4,"UrgenciasNocovidOccidente",47.9458886168961,1300,0.123585892195076
"2770",2020-07-10,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",71.4421814824218,112,0.0471777590564448
"2771",2020-07-10,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",202007,6,"Viernes","S",22,"Ux_occidente",71.4421814824218,1630,0.686604886267902
"2772",2020-07-10,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",202007,6,"Viernes","S",52,"Ux_occidente",71.4421814824218,632,0.266217354675653
"2773",2020-07-11,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,7,"Sabado","S",50,"UrgenciasNocovidAntioquia",535.610660464252,2909,0.123724055801293
"2774",2020-07-11,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,7,"Sabado","S",13,"UrgenciasNocovidAntioquia",535.610660464252,6059,0.257698196665533
"2775",2020-07-11,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,7,"Sabado","S",28,"UrgenciasNocovidAntioquia",535.610660464252,8255,0.351097312010888
"2776",2020-07-11,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",535.610660464252,2013,0.0856158557332426
"2777",2020-07-11,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,7,"Sabado","S",102,"UrgenciasNocovidAntioquia",535.610660464252,4276,0.181864579789044
"2778",2020-07-11,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",453.03820091665,180,0.0297029702970297
"2779",2020-07-11,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,7,"Sabado","S",102,"Ux_Antioquia",453.03820091665,2728,0.45016501650165
"2780",2020-07-11,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,7,"Sabado","S",120,"Ux_Antioquia",453.03820091665,3152,0.52013201320132
"2781",2020-07-11,"CENTRO","N",2278,"Salud Sura Calle 100",202007,7,"Sabado","S",26,"UrgenciasNocovidCentro",2.94882179824289,964,1
"2782",2020-07-11,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",52.6219542454994,117,0.206713780918728
"2783",2020-07-11,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",52.6219542454994,449,0.793286219081272
"2784",2020-07-11,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.791779061557,96,0.0291350531107739
"2785",2020-07-11,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.791779061557,1454,0.441274658573596
"2786",2020-07-11,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,7,"Sabado","S",34,"UrgenciasNocovidNorte",134.791779061557,1745,0.52959028831563
"2787",2020-07-11,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"Ux_Norte",165.462070116704,299,0.0812941816204459
"2788",2020-07-11,"NORTE","S",122078,"Urgencias Altos del Prado",202007,7,"Sabado","S",41,"Ux_Norte",165.462070116704,3379,0.918705818379554
"2789",2020-07-11,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,7,"Sabado","S",29,"UrgenciasNocovidOccidente",49.1752703763037,1413,0.134328358208955
"2790",2020-07-11,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,7,"Sabado","S",51,"UrgenciasNocovidOccidente",49.1752703763037,7806,0.742085749595969
"2791",2020-07-11,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,7,"Sabado","S",11,"UrgenciasNocovidOccidente",49.1752703763037,1300,0.123585892195076
"2792",2020-07-11,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",72.8919075214922,112,0.0471777590564448
"2793",2020-07-11,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",202007,7,"Sabado","S",101,"Ux_occidente",72.8919075214922,1630,0.686604886267902
"2794",2020-07-11,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",202007,7,"Sabado","S",45,"Ux_occidente",72.8919075214922,632,0.266217354675653
"2795",2020-07-12,"ANTIOQUIA","N",2161,"Salud Sura Industriales",202007,1,"Domingo","S",40,"UrgenciasNocovidAntioquia",535.580523099125,2909,0.123724055801293
"2796",2020-07-12,"ANTIOQUIA","N",9955,"Urgencias Molinos",202007,1,"Domingo","S",10,"UrgenciasNocovidAntioquia",535.580523099125,6059,0.257698196665533
"2797",2020-07-12,"ANTIOQUIA","N",25987,"Urgencias Cordoba",202007,1,"Domingo","S",24,"UrgenciasNocovidAntioquia",535.580523099125,8255,0.351097312010888
"2798",2020-07-12,"ANTIOQUIA","N",115958,"Urgencias Las Vegas",NA,NA,NA,NA,NA,"UrgenciasNocovidAntioquia",535.580523099125,2013,0.0856158557332426
"2799",2020-07-12,"ANTIOQUIA","N",143877,"Urgencias San Diego",202007,1,"Domingo","S",79,"UrgenciasNocovidAntioquia",535.580523099125,4276,0.181864579789044
"2800",2020-07-12,"ANTIOQUIA","S",2161,"Salud Sura Industriales",NA,NA,NA,NA,NA,"Ux_Antioquia",483.255670698428,180,0.0297029702970297
"2801",2020-07-12,"ANTIOQUIA","S",9955,"Urgencias Molinos",202007,1,"Domingo","S",83,"Ux_Antioquia",483.255670698428,2728,0.45016501650165
"2802",2020-07-12,"ANTIOQUIA","S",25987,"Urgencias Cordoba",202007,1,"Domingo","S",96,"Ux_Antioquia",483.255670698428,3152,0.52013201320132
"2803",2020-07-12,"CENTRO","N",2278,"Salud Sura Calle 100",202007,1,"Domingo","S",13,"UrgenciasNocovidCentro",3.03466616010972,964,1
"2804",2020-07-12,"CENTRO","S",2278,"Salud Sura Calle 100",NA,NA,NA,NA,NA,"Ux_Centro",56.1209144283131,117,0.206713780918728
"2805",2020-07-12,"CENTRO","S",143856,"IPS Sura Olaya - Urgencias COVID",NA,NA,NA,NA,NA,"Ux_Centro",56.1209144283131,449,0.793286219081272
"2806",2020-07-12,"NORTE","N",121717,"Urgencias Salud SURA Barranquilla",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.891320622099,96,0.0291350531107739
"2807",2020-07-12,"NORTE","N",122078,"Urgencias Altos del Prado",NA,NA,NA,NA,NA,"UrgenciasNocovidNorte",134.891320622099,1454,0.441274658573596
"2808",2020-07-12,"NORTE","N",144080,"Urgencias Altos del Prado - No COVID",202007,1,"Domingo","S",28,"UrgenciasNocovidNorte",134.891320622099,1745,0.52959028831563
"2809",2020-07-12,"NORTE","S",121717,"Urgencias Salud SURA Barranquilla",202007,1,"Domingo","S",4,"Ux_Norte",169.552733771144,299,0.0812941816204459
"2810",2020-07-12,"NORTE","S",122078,"Urgencias Altos del Prado",202007,1,"Domingo","S",54,"Ux_Norte",169.552733771144,3379,0.918705818379554
"2811",2020-07-12,"OCCIDENTE","N",1130,"Salud Sura Chipichape",202007,1,"Domingo","S",24,"UrgenciasNocovidOccidente",49.1752703763037,1413,0.134328358208955
"2812",2020-07-12,"OCCIDENTE","N",2669,"Urgencias Paso Ancho",202007,1,"Domingo","S",55,"UrgenciasNocovidOccidente",49.1752703763037,7806,0.742085749595969
"2813",2020-07-12,"OCCIDENTE","N",143633,"Urgencias Norte Confandi",202007,1,"Domingo","S",7,"UrgenciasNocovidOccidente",49.1752703763037,1300,0.123585892195076
"2814",2020-07-12,"OCCIDENTE","S",1130,"Salud Sura Chipichape",NA,NA,NA,NA,NA,"Ux_occidente",74.3879376413831,112,0.0471777590564448
"2815",2020-07-12,"OCCIDENTE","S",2669,"Urgencias Paso Ancho",202007,1,"Domingo","S",68,"Ux_occidente",74.3879376413831,1630,0.686604886267902
"2816",2020-07-12,"OCCIDENTE","S",143633,"Urgencias Norte Confandi",202007,1,"Domingo","S",23,"Ux_occidente",74.3879376413831,632,0.266217354675653
